Date,Open ,High ,Low ,Close ,Adj Close ,Volume 
2015-04-03,187.0,189.99,184.0,185.62,92.95,58400.0
2015-04-06,186.0,186.0,179.69,181.32,90.79,102100.0
2015-04-07,176.03,177.8,175.0,175.41,87.83,103200.0
2015-04-08,175.7,176.0,174.0,174.11,87.18,104500.0
2015-04-09,173.0,182.4,173.0,181.68,90.97,400100.0
2015-04-10,180.51,189.45,180.2,184.35,92.31,471800.0
2015-04-13,182.0,184.0,178.0,179.13,89.7,384000.0
2015-04-14,178.44,184.3,178.0,181.35,90.81,283500.0
2015-04-15,183.0,183.5,181.0,181.67,90.97,2215500.0
2015-04-16,182.0,189.0,181.5,188.51,94.39,643000.0
2015-04-17,185.0,187.0,183.0,185.19,92.73,5937000.0
2015-04-20,189.0,189.0,184.5,185.02,92.64,4772700.0
2015-04-21,185.5,186.5,184.2,184.9,92.58,8095300.0
2015-04-22,185.5,194.14,185.5,194.14,97.21,10543800.0
2015-04-23,199.0,199.0,193.15,195.34,97.81,3908100.0
2015-04-24,196.9,198.7,194.5,195.97,98.13,2493800.0
2015-04-27,196.0,201.51,192.05,200.1,100.2,4413700.0
2015-04-28,199.75,200.0,195.25,195.76,98.02,1239700.0
2015-04-29,196.25,197.25,193.0,196.89,98.59,4391000.0
2015-04-30,196.5,204.2,196.5,200.6,100.45,7792600.0
2015-05-01,200.6,200.6,200.6,200.6,100.45,
2015-05-04,201.9,205.5,199.66,203.01,101.65,7644600.0
2015-05-05,201.5,202.7,198.01,199.29,99.79,517100.0
2015-05-06,200.0,201.51,198.0,199.03,99.66,868600.0
2015-05-07,199.49,202.0,198.51,200.02,100.16,2498300.0
2015-05-08,200.0,201.5,199.95,200.23,100.26,604600.0
2015-05-11,199.5,201.49,196.99,199.98,100.14,940500.0
2015-05-12,199.01,204.5,199.0,203.48,101.89,392500.0
2015-05-13,203.0,204.0,199.51,201.25,100.77,3134100.0
2015-05-14,198.01,199.5,195.25,195.92,99.84,370900.0
2015-05-15,194.5,197.94,194.0,197.23,100.51,1132900.0
2015-05-18,195.5,197.4,195.0,195.98,99.87,303200.0
2015-05-19,195.01,197.45,195.0,196.96,100.37,268900.0
2015-05-20,196.0,197.6,195.1,197.32,100.55,1195200.0
2015-05-21,195.63,197.9,195.63,196.94,100.36,2832900.0
2015-05-22,197.0,199.49,195.6,196.12,99.94,153100.0
2015-05-25,190.05,196.0,189.5,193.93,98.82,3146000.0
2015-05-26,194.0,194.0,192.0,193.06,98.38,4934500.0
2015-05-27,193.5,196.5,193.0,195.89,99.82,3727800.0
2015-05-28,195.0,195.0,194.0,194.11,98.92,100500.0
2015-05-29,194.0,203.81,193.4,203.28,103.59,3426300.0
2015-06-01,204.0,213.2,204.0,212.91,108.5,2640600.0
2015-06-02,212.55,214.8,209.4,209.95,106.99,2072600.0
2015-06-03,211.0,211.3,209.4,209.42,106.72,1027900.0
2015-06-04,209.15,211.0,208.03,209.98,107.0,380100.0
2015-06-05,209.98,209.98,209.98,209.98,107.0,
2015-06-08,209.98,209.98,209.98,209.98,107.0,
2015-06-09,200.46,209.0,200.0,204.8,104.36,850400.0
2015-06-10,206.0,207.01,202.0,203.3,103.6,1105000.0
2015-06-11,204.0,206.4,203.71,205.57,104.76,761400.0
2015-06-12,203.33,204.35,203.0,203.76,103.83,458400.0
2015-06-15,197.1,204.0,197.1,203.15,103.52,451500.0
2015-06-16,202.99,203.5,201.6,202.23,103.05,253600.0
2015-06-17,202.3,202.5,200.3,201.92,102.9,78500.0
2015-06-18,202.05,207.0,202.0,204.39,104.16,1047700.0
2015-06-19,203.05,206.0,203.0,205.07,104.5,286000.0
2015-06-22,205.0,207.49,203.01,206.99,105.48,862900.0
2015-06-23,204.01,205.8,204.0,205.62,104.78,320300.0
2015-06-24,206.0,209.0,205.21,207.01,105.49,1001800.0
2015-06-25,205.31,207.99,205.31,207.0,105.49,51900.0
2015-06-26,207.94,208.25,205.5,207.0,105.49,530500.0
2015-06-29,205.5,210.0,205.5,209.54,106.78,301800.0
2015-06-30,209.98,217.0,207.51,215.15,109.64,702000.0
2015-07-01,215.0,216.75,213.5,214.58,109.35,796400.0
2015-07-02,216.0,217.0,210.0,211.04,107.54,213500.0
2015-07-03,211.5,216.0,211.5,213.35,108.72,427200.0
2015-07-06,213.44,214.0,211.51,212.97,108.53,200200.0
2015-07-07,213.5,214.0,212.15,212.91,108.5,1866300.0
2015-07-08,212.0,214.63,212.0,213.37,108.73,73900.0
2015-07-09,213.9,214.5,213.0,213.74,108.92,1123300.0
2015-07-10,213.95,215.89,213.95,214.06,109.08,877500.0
2015-07-13,214.2,215.5,214.2,215.04,109.58,68700.0
2015-07-14,215.0,220.01,215.0,218.43,111.31,484800.0
2015-07-15,212.1,224.0,212.1,223.26,113.77,170800.0
2015-07-16,224.99,234.41,224.99,232.24,118.35,2625100.0
2015-07-17,232.24,232.24,232.24,232.24,118.35,
2015-07-20,232.24,232.24,232.24,232.24,118.35,
2015-07-21,232.24,232.24,232.24,232.24,118.35,
2015-07-22,232.0,235.0,228.0,231.41,117.92,1162100.0
2015-07-23,232.77,232.77,228.05,228.66,116.52,247700.0
2015-07-24,227.55,228.5,227.02,227.92,116.15,242500.0
2015-07-27,227.08,230.25,223.17,224.08,114.19,384000.0
2015-07-28,224.0,226.0,219.0,225.0,114.66,45900.0
2015-07-29,225.0,235.0,225.0,231.4,117.92,461400.0
2015-07-30,232.0,236.9,231.99,235.53,120.02,282200.0
2015-07-31,233.1,234.0,232.0,233.33,118.9,241500.0
2015-08-03,232.5,235.9,229.0,233.93,119.21,391700.0
2015-08-04,233.5,236.0,232.1,234.32,119.41,358700.0
2015-08-05,234.5,234.5,232.52,233.0,118.73,418400.0
2015-08-06,235.0,235.0,230.05,230.2,117.31,47700.0
2015-08-07,230.0,230.49,227.99,228.55,116.47,70900.0
2015-08-10,228.0,228.0,226.51,227.83,116.1,1644800.0
2015-08-11,226.1,227.35,224.99,225.93,115.13,69100.0
2015-08-12,229.06,229.06,225.1,225.26,114.79,579200.0
2015-08-13,226.0,226.0,222.02,222.56,113.41,431900.0
2015-08-14,222.56,222.56,222.56,222.56,113.41,
2015-08-17,224.0,224.01,217.0,219.23,111.72,498200.0
2015-08-18,219.0,219.39,215.5,218.27,111.23,84200.0
2015-08-19,220.9,223.0,218.0,219.05,111.63,46100.0
2015-08-20,216.06,219.0,216.06,217.46,110.82,38200.0
2015-08-21,222.98,222.98,209.0,211.51,107.78,806700.0
2015-08-24,206.61,209.9,200.94,208.99,106.5,590800.0
2015-08-25,213.8,214.0,209.01,211.69,107.88,1028000.0
2015-08-26,210.01,212.0,206.0,207.08,105.53,860600.0
2015-08-27,209.9,211.69,207.0,207.52,105.75,940100.0
2015-08-28,210.5,213.0,208.25,212.29,108.18,321800.0
2015-08-31,210.0,222.9,209.05,222.85,113.56,1053700.0
2015-09-01,221.0,221.7,217.3,218.91,111.55,191700.0
2015-09-02,218.0,218.0,212.01,213.03,108.56,557500.0
2015-09-03,211.55,214.93,211.55,214.0,109.05,357000.0
2015-09-04,219.9,223.99,211.1,213.15,108.62,63200.0
2015-09-07,213.2,214.0,208.0,210.02,107.02,761300.0
2015-09-08,212.5,217.45,209.0,214.8,109.46,301500.0
2015-09-09,212.5,217.5,209.5,215.14,111.45,228900.0
2015-09-10,215.0,221.95,212.2,220.02,113.98,96800.0
2015-09-11,224.0,224.0,215.15,216.44,112.12,32600.0
2015-09-14,217.0,217.0,208.31,212.9,110.29,190400.0
2015-09-15,215.0,215.0,210.0,211.94,109.79,1051800.0
2015-09-16,211.78,212.0,210.0,211.47,109.55,57900.0
2015-09-17,212.5,213.0,207.0,208.16,107.83,480400.0
2015-09-18,208.5,208.5,202.1,202.62,104.96,289000.0
2015-09-21,204.5,209.0,200.31,207.36,107.42,127800.0
2015-09-22,207.5,208.5,204.5,205.27,106.34,785700.0
2015-09-23,204.2,206.15,203.52,204.71,106.05,48900.0
2015-09-24,204.71,204.71,204.71,204.71,106.05,
2015-09-25,204.71,204.71,204.71,204.71,106.05,
2015-09-28,207.95,207.95,203.63,204.65,106.02,144300.0
2015-09-29,203.5,203.5,199.01,199.99,103.6,349600.0
2015-09-30,203.0,203.0,197.0,197.68,102.4,550200.0
2015-10-01,198.0,200.5,196.8,197.87,102.5,426600.0
2015-10-02,199.0,200.0,198.0,198.27,102.71,370300.0
2015-10-05,198.03,198.51,197.11,198.01,102.58,47900.0
2015-10-06,199.9,204.49,199.0,203.25,105.29,157300.0
2015-10-07,203.0,204.65,202.0,204.0,105.68,130400.0
2015-10-08,202.0,205.0,193.8,201.67,104.47,649200.0
2015-10-09,202.5,205.95,200.5,202.93,105.12,438500.0
2015-10-12,202.6,209.01,201.5,204.2,105.78,1123900.0
2015-10-13,204.15,207.69,204.0,206.04,106.74,1254800.0
2015-10-14,205.0,208.0,202.15,205.46,106.43,112300.0
2015-10-15,206.9,208.0,205.0,205.7,106.56,1342600.0
2015-10-16,206.0,207.0,204.05,206.51,106.98,127000.0
2015-10-19,208.9,208.9,205.0,205.21,106.31,261100.0
2015-10-20,204.5,205.55,204.27,204.97,106.18,54400.0
2015-10-21,205.0,211.0,205.0,209.67,108.62,574600.0
2015-10-22,210.0,210.01,207.0,208.0,107.75,782100.0
2015-10-23,208.0,208.0,208.0,208.0,107.75,
2015-10-26,207.5,209.5,206.53,207.0,107.23,135200.0
2015-10-27,206.02,207.9,206.02,207.03,107.25,456100.0
2015-10-28,208.0,208.99,207.5,207.99,107.75,217800.0
2015-10-29,207.99,209.5,207.01,208.59,108.06,1319000.0
2015-10-30,213.5,213.5,208.1,209.69,108.63,634800.0
2015-11-02,209.5,210.74,208.61,210.0,108.79,558300.0
2015-11-03,208.51,210.5,208.5,209.31,108.43,82300.0
2015-11-04,208.52,212.0,208.5,211.0,109.3,512200.0
2015-11-05,211.9,212.5,210.25,210.59,109.09,677700.0
2015-11-06,210.59,211.45,210.5,210.99,109.3,654800.0
2015-11-09,210.99,210.99,210.99,210.99,109.3,
2015-11-10,202.1,208.0,202.1,206.92,109.0,160900.0
2015-11-11,205.5,209.4,205.11,208.94,110.06,30500.0
2015-11-12,208.5,212.0,206.1,211.18,111.24,235200.0
2015-11-13,210.0,211.7,209.01,210.02,110.63,3728400.0
2015-11-16,208.11,209.85,208.11,208.84,110.01,1203800.0
2015-11-17,210.0,212.29,210.0,212.08,111.72,113000.0
2015-11-18,212.08,213.5,211.0,211.39,111.35,92300.0
2015-11-19,212.0,213.75,211.6,212.26,111.81,1592400.0
2015-11-20,213.0,213.25,211.9,212.01,111.68,64000.0
2015-11-23,212.0,213.48,211.5,212.1,111.73,160500.0
2015-11-24,210.0,213.99,210.0,212.51,111.94,253100.0
2015-11-25,212.0,212.8,207.0,207.92,109.53,220600.0
2015-11-26,209.0,209.75,206.5,206.86,108.97,41400.0
2015-11-27,206.01,208.89,206.0,208.0,109.57,35200.0
2015-11-30,205.11,208.15,200.01,202.91,106.89,815600.0
2015-12-01,204.9,205.99,199.0,199.4,105.04,1820000.0
2015-12-02,200.0,205.5,200.0,202.52,106.68,274700.0
2015-12-03,201.98,209.5,200.56,208.52,109.84,204300.0
2015-12-04,208.62,210.5,208.52,209.2,110.2,112400.0
2015-12-07,206.25,212.0,206.25,210.14,110.7,123800.0
2015-12-08,209.0,212.8,209.0,211.23,111.27,92800.0
2015-12-09,211.52,214.95,211.0,214.03,112.74,144900.0
2015-12-10,215.0,216.5,214.0,215.04,113.28,324800.0
2015-12-11,214.01,216.47,213.6,215.39,113.46,39300.0
2015-12-14,212.51,216.88,212.51,216.09,113.83,70800.0
2015-12-15,213.41,217.9,213.41,215.01,113.26,163000.0
2015-12-16,213.05,215.95,213.05,215.27,113.4,92300.0
2015-12-17,214.1,221.0,212.32,219.28,115.51,145700.0
2015-12-18,217.5,220.0,208.32,208.32,109.74,7761600.0
2015-12-21,206.0,207.5,197.91,200.08,105.4,6031400.0
2015-12-22,202.25,203.45,198.75,199.15,104.91,1136200.0
2015-12-23,199.99,202.48,199.1,201.8,106.3,5858600.0
2015-12-24,201.8,201.8,201.8,201.8,106.3,
2015-12-25,201.8,201.8,201.8,201.8,106.3,
2015-12-28,202.0,202.0,199.01,199.8,105.25,711600.0
2015-12-29,199.9,201.85,199.9,200.82,105.79,332700.0
2015-12-30,200.75,201.5,200.03,201.04,105.9,151600.0
2015-12-31,200.21,201.2,198.99,200.12,105.42,779200.0
2016-01-01,200.5,201.89,200.5,201.07,105.92,50100.0
2016-01-04,201.1,201.5,199.51,200.07,105.39,209800.0
2016-01-05,199.0,201.35,197.01,200.01,105.36,85500.0
2016-01-06,201.0,201.0,198.0,198.43,104.53,531300.0
2016-01-07,198.05,198.05,195.5,196.24,103.37,356900.0
2016-01-08,195.28,196.0,192.86,193.36,101.86,769600.0
2016-01-11,193.99,194.0,189.52,190.9,100.56,2025100.0
2016-01-12,189.06,194.9,189.01,193.01,101.67,165100.0
2016-01-13,193.4,194.84,192.04,192.81,101.57,163900.0
2016-01-14,191.0,191.0,186.1,187.51,98.77,942400.0
2016-01-15,189.0,189.4,183.0,184.52,97.2,243300.0
2016-01-18,181.11,182.99,175.3,179.9,94.77,935600.0
2016-01-19,182.0,182.0,178.11,180.99,95.34,804700.0
2016-01-20,180.0,181.24,176.0,177.39,93.44,465300.0
2016-01-21,176.85,180.8,176.5,178.9,94.24,1646300.0
2016-01-22,180.0,180.0,177.53,177.84,93.68,274800.0
2016-01-25,179.5,180.99,176.8,177.15,93.32,304400.0
2016-01-26,176.5,177.45,175.5,175.99,92.71,143300.0
2016-01-27,177.48,177.49,175.5,176.01,92.72,527800.0
2016-01-28,176.01,177.0,169.0,171.18,90.17,943000.0
2016-01-29,172.0,172.5,170.55,171.05,90.1,1652500.0
2016-02-01,172.0,179.6,172.0,179.6,94.61,1355300.0
2016-02-02,180.4,187.0,180.4,183.75,96.79,1338000.0
2016-02-03,182.02,191.87,181.51,188.7,99.4,2132700.0
2016-02-04,188.7,192.8,188.7,192.09,101.19,1067900.0
2016-02-05,192.09,192.09,192.09,192.09,101.19,
2016-02-08,193.0,199.3,193.0,196.17,103.34,930900.0
2016-02-09,196.4,196.5,192.5,195.16,102.8,519400.0
2016-02-10,194.0,195.25,192.0,192.23,101.26,2127400.0
2016-02-11,192.5,192.5,188.4,188.6,99.35,389200.0
2016-02-12,190.01,190.64,184.0,185.01,97.46,233600.0
2016-02-15,186.5,194.0,186.5,191.35,100.8,1184300.0
2016-02-16,192.9,193.0,188.5,189.09,99.61,761300.0
2016-02-17,188.95,188.95,185.02,186.38,98.18,76300.0
2016-02-18,187.99,188.7,183.5,184.14,97.0,440700.0
2016-02-19,187.0,187.0,183.0,183.61,96.72,313700.0
2016-02-22,184.0,184.5,181.13,183.23,96.52,59400.0
2016-02-23,184.0,185.0,177.0,178.77,94.17,404400.0
2016-02-24,178.1,179.5,176.0,177.59,93.55,198400.0
2016-02-25,178.5,178.5,175.9,176.72,93.09,316600.0
2016-02-26,177.22,185.49,177.0,183.47,96.65,309400.0
2016-02-29,184.5,184.5,180.5,181.03,95.36,1114000.0
2016-03-01,182.0,182.25,180.02,181.01,95.35,591900.0
2016-03-02,185.5,185.5,181.0,183.68,96.76,5198300.0
2016-03-03,183.8,190.75,183.8,187.27,98.65,776300.0
2016-03-04,187.0,188.99,186.0,187.4,98.72,625800.0
2016-03-07,189.0,192.44,187.2,191.37,100.81,1654700.0
2016-03-08,191.49,191.5,188.51,189.85,100.01,615400.0
2016-03-09,189.5,189.5,185.0,185.98,97.97,1532300.0
2016-03-10,187.3,187.3,182.5,182.92,96.36,450200.0
2016-03-11,182.1,183.0,178.0,181.24,95.47,2190600.0
2016-03-14,180.5,183.0,180.25,181.96,95.85,636400.0
2016-03-15,182.89,182.89,179.06,179.86,94.74,562200.0
2016-03-16,181.4,182.3,179.25,181.96,95.85,150200.0
2016-03-17,181.65,181.85,180.51,181.13,95.41,1363000.0
2016-03-18,181.7,182.0,180.5,181.74,95.74,203400.0
2016-03-21,179.0,180.0,177.5,177.8,95.5,172800.0
2016-03-22,178.0,179.99,177.05,177.94,95.57,1657300.0
2016-03-23,177.94,177.94,177.94,177.94,95.57,
2016-03-24,178.0,179.75,176.0,176.5,94.8,1464100.0
2016-03-25,177.47,178.0,177.0,177.44,95.31,93900.0
2016-03-28,176.01,176.97,174.99,176.08,94.57,1613800.0
2016-03-29,176.2,176.4,173.75,174.04,93.48,242300.0
2016-03-30,174.0,175.0,170.25,170.79,91.73,828000.0
2016-03-31,171.88,173.5,169.1,171.54,92.14,5530500.0
2016-04-01,172.0,174.9,171.0,173.34,93.1,5150300.0
2016-04-04,173.99,176.5,173.0,175.31,94.16,1120400.0
2016-04-05,175.11,176.0,173.21,173.48,93.18,540400.0
2016-04-06,174.0,175.99,173.95,175.01,94.0,163200.0
2016-04-07,175.0,175.1,173.51,174.0,93.46,427400.0
2016-04-08,174.02,174.9,173.8,174.6,93.78,122500.0
2016-04-11,175.89,176.55,174.0,174.48,93.72,1480100.0
2016-04-12,174.4,174.5,172.5,173.1,92.97,1322900.0
2016-04-13,173.84,173.84,171.5,173.28,93.07,338500.0
2016-04-14,174.0,174.74,173.0,173.66,93.28,390900.0
2016-04-15,174.49,174.5,173.0,173.14,93.0,132000.0
2016-04-18,173.99,177.15,172.13,174.42,93.68,608900.0
2016-04-19,175.5,176.23,173.0,173.36,93.11,1043700.0
2016-04-20,174.5,175.5,173.52,174.03,93.47,4468900.0
2016-04-21,174.99,176.5,173.01,174.47,93.71,5608700.0
2016-04-22,175.08,176.4,174.0,174.17,93.55,2058800.0
2016-04-25,174.5,174.5,172.55,172.82,92.82,617900.0
2016-04-26,173.0,174.49,173.0,173.8,93.35,618900.0
2016-04-27,173.8,176.99,172.81,176.22,94.65,611900.0
2016-04-28,176.25,182.5,176.2,179.94,96.65,3888600.0
2016-04-29,180.15,188.93,178.5,188.93,101.48,1278100.0
2016-05-02,190.79,196.39,187.25,189.04,101.54,3032400.0
2016-05-03,188.7,193.1,187.0,192.0,103.13,1595200.0
2016-05-04,191.99,198.0,191.1,194.18,104.3,2649000.0
2016-05-05,195.99,203.0,195.45,201.18,108.06,2133800.0
2016-05-06,204.0,204.0,198.05,199.04,106.91,2054400.0
2016-05-09,201.48,201.51,198.0,198.39,106.56,2292000.0
2016-05-10,199.0,199.0,197.0,197.94,106.32,1052200.0
2016-05-11,198.0,198.93,197.25,197.54,106.1,1712000.0
2016-05-12,195.5,196.49,187.5,188.34,102.98,1397200.0
2016-05-13,189.05,190.5,186.1,187.98,102.79,745500.0
2016-05-16,187.51,187.8,185.0,185.34,101.34,850700.0
2016-05-17,185.02,188.01,185.0,185.55,101.46,2299400.0
2016-05-18,185.1,187.1,185.01,186.27,101.85,539700.0
2016-05-19,185.81,190.0,185.01,187.39,102.47,1486900.0
2016-05-20,188.0,188.0,186.0,186.41,101.93,405700.0
2016-05-23,182.16,184.0,177.87,181.19,99.07,1909200.0
2016-05-24,181.0,182.49,179.7,179.81,98.32,1541000.0
2016-05-25,180.45,182.06,179.9,180.35,98.62,570000.0
2016-05-26,180.5,181.0,179.0,179.45,98.12,323500.0
2016-05-27,178.19,182.0,178.19,180.06,98.46,742000.0
2016-05-30,180.0,180.5,174.0,175.01,95.7,2179300.0
2016-05-31,175.01,177.5,175.0,175.77,96.11,2330500.0
2016-06-01,175.89,178.0,175.89,176.88,96.72,784900.0
2016-06-02,177.5,179.0,176.2,177.46,97.04,1104100.0
2016-06-03,177.5,180.5,176.89,178.95,97.85,5019300.0
2016-06-06,179.5,180.0,177.75,178.44,97.57,953600.0
2016-06-07,178.06,179.0,177.7,177.94,97.3,263000.0
2016-06-08,179.0,179.5,176.1,176.7,96.62,778300.0
2016-06-09,177.06,177.99,170.01,176.12,96.3,1510400.0
2016-06-10,176.48,176.5,173.21,174.16,95.23,473800.0
2016-06-13,174.16,177.0,172.5,176.17,96.33,2418000.0
2016-06-14,178.0,184.97,178.0,184.25,100.75,3331200.0
2016-06-15,193.46,193.46,189.0,191.36,104.64,4391300.0
2016-06-16,192.0,200.92,189.0,200.92,109.86,4245600.0
2016-06-17,203.0,210.96,201.05,210.49,115.1,7092000.0
2016-06-20,209.5,213.5,202.0,203.57,111.31,3014700.0
2016-06-21,203.0,204.4,200.0,202.71,110.84,749600.0
2016-06-22,203.25,208.0,200.1,200.78,109.79,1685400.0
2016-06-23,201.2,204.69,200.12,203.54,111.3,821400.0
2016-06-24,200.0,200.75,193.37,199.06,108.85,2860700.0
2016-06-27,200.0,202.45,192.12,193.28,105.69,726400.0
2016-06-28,193.0,196.0,191.05,192.94,105.5,882600.0
2016-06-29,195.0,199.29,194.99,196.33,107.35,794100.0
2016-06-30,197.8,200.97,196.12,197.56,108.03,1027400.0
2016-07-01,197.56,197.56,197.56,197.56,108.03,
2016-07-04,199.0,199.0,195.0,196.38,107.38,678200.0
2016-07-05,196.38,196.38,196.38,196.38,107.38,
2016-07-06,196.38,196.38,196.38,196.38,107.38,
2016-07-07,196.38,196.38,196.38,196.38,107.38,
2016-07-08,196.38,196.38,196.38,196.38,107.38,
2016-07-11,194.5,198.95,194.0,198.33,108.45,1440600.0
2016-07-12,198.5,203.5,198.49,202.7,110.84,2276900.0
2016-07-13,203.25,206.0,203.25,204.14,111.62,1866600.0
2016-07-14,204.0,210.0,204.0,209.86,114.75,1738800.0
2016-07-15,210.1,215.0,209.11,212.18,116.02,2820800.0
2016-07-18,212.21,213.89,208.4,211.74,115.78,1801500.0
2016-07-19,211.0,212.4,210.3,211.93,115.88,549900.0
2016-07-20,211.25,212.01,209.05,210.39,115.04,515400.0
2016-07-21,210.97,212.0,210.0,210.71,115.22,619300.0
2016-07-22,210.01,212.0,207.0,208.21,113.85,677800.0
2016-07-25,208.5,210.0,208.5,209.22,114.4,100500.0
2016-07-26,209.0,211.3,208.5,210.95,115.35,178900.0
2016-07-27,211.5,220.5,211.5,217.97,119.19,2541000.0
2016-07-28,219.25,224.2,217.5,220.6,120.62,1353700.0
2016-07-29,217.67,219.35,215.11,217.53,118.95,445800.0
2016-08-01,217.53,217.53,217.53,217.53,118.95,
2016-08-02,217.5,219.0,214.12,218.38,119.41,292800.0
2016-08-03,218.38,218.38,215.85,216.07,118.15,135400.0
2016-08-04,218.0,218.0,214.01,214.81,117.46,310400.0
2016-08-05,215.55,216.5,214.0,214.89,117.5,787000.0
2016-08-08,214.99,218.0,214.9,217.22,118.78,745200.0
2016-08-09,216.25,223.99,216.25,220.81,120.74,2236000.0
2016-08-10,221.0,223.11,219.1,222.72,121.78,769000.0
2016-08-11,223.6,226.3,221.99,225.35,123.22,1438400.0
2016-08-12,224.9,226.0,221.0,221.97,121.37,2082900.0
2016-08-15,221.75,222.69,219.06,219.95,120.27,294300.0
2016-08-16,219.2,220.21,218.51,219.49,120.02,239700.0
2016-08-17,219.4,222.0,219.4,221.39,121.06,944900.0
2016-08-18,221.6,222.45,217.0,217.46,118.91,464000.0
2016-08-19,217.8,217.85,213.84,214.93,117.52,215600.0
2016-08-22,212.4,212.4,212.4,212.4,116.14,247900.0
2016-08-23,215.4,220.5,215.4,218.98,119.74,549500.0
2016-08-24,218.5,219.99,217.12,218.13,119.27,211500.0
2016-08-25,217.51,221.4,217.49,220.81,120.74,437700.0
2016-08-26,222.2,222.2,219.0,219.99,120.29,639500.0
2016-08-29,220.4,221.5,219.3,219.75,120.16,541600.0
2016-08-30,219.0,221.0,218.5,220.97,120.83,160800.0
