Date,Open ,High ,Low ,Close ,Adj Close ,Volume 
2015-11-30,215.0,215.0,204.15,205.34,62.46,541800.0
2015-12-01,205.0,209.5,204.5,205.46,62.5,282100.0
2015-12-02,209.0,215.73,206.01,215.12,65.43,980900.0
2015-12-03,217.9,217.9,208.1,210.36,63.99,1193600.0
2015-12-04,212.0,214.0,210.5,213.35,64.9,116100.0
2015-12-07,213.5,214.49,211.0,211.93,64.46,396400.0
2015-12-08,212.0,214.0,211.0,212.21,64.55,1743600.0
2015-12-09,213.5,216.1,212.62,215.12,65.43,2034300.0
2015-12-10,216.5,221.99,216.5,220.6,67.1,1690200.0
2015-12-11,219.25,221.0,217.5,218.84,66.56,189000.0
2015-12-14,218.01,218.04,214.0,215.02,65.4,431300.0
2015-12-15,218.0,218.0,210.0,210.65,64.07,287600.0
2015-12-16,213.0,217.4,211.5,216.72,65.92,320200.0
2015-12-17,217.0,219.9,216.06,218.86,66.57,1620100.0
2015-12-18,218.5,219.98,216.2,217.79,66.25,309100.0
2015-12-21,219.88,219.88,215.01,218.79,66.55,139900.0
2015-12-22,218.5,218.8,216.5,217.96,66.3,1233400.0
2015-12-23,216.26,218.75,216.26,217.71,66.22,59300.0
2015-12-24,217.71,217.71,217.71,217.71,66.22,
2015-12-25,217.71,217.71,217.71,217.71,66.22,
2015-12-28,217.01,219.5,216.61,217.95,66.29,405600.0
2015-12-29,218.0,218.0,215.65,216.11,65.73,689400.0
2015-12-30,215.11,217.8,215.02,215.71,65.61,92400.0
2015-12-31,215.11,218.4,215.11,216.85,65.96,82400.0
2016-01-01,216.5,218.0,216.02,217.37,66.12,69300.0
2016-01-04,218.99,218.99,216.21,216.91,65.98,51900.0
2016-01-05,218.99,218.99,212.55,216.85,65.96,126800.0
2016-01-06,218.8,218.8,214.35,214.56,65.26,362200.0
2016-01-07,216.0,216.0,214.0,214.37,65.21,59200.0
2016-01-08,216.9,216.9,210.5,211.06,64.2,2545800.0
2016-01-11,210.13,212.0,206.0,206.9,62.93,158900.0
2016-01-12,206.5,211.5,202.5,206.77,62.89,124200.0
2016-01-13,210.0,210.0,203.2,204.86,62.31,44200.0
2016-01-14,202.0,205.9,200.0,204.06,62.07,125800.0
2016-01-15,208.0,208.0,200.0,200.44,60.97,439700.0
2016-01-18,198.49,199.5,190.5,195.55,59.48,227100.0
2016-01-19,196.0,196.0,192.0,194.05,59.02,742000.0
2016-01-20,195.45,195.45,189.01,193.78,58.94,297500.0
2016-01-21,193.0,194.64,190.5,191.36,58.21,132700.0
2016-01-22,191.52,191.52,190.0,190.2,57.85,202800.0
2016-01-25,190.01,198.0,190.01,194.72,59.23,124000.0
2016-01-26,194.0,194.88,190.5,192.25,58.48,73100.0
2016-01-27,192.15,194.5,192.15,193.37,58.82,214400.0
2016-01-28,192.9,193.29,191.5,191.94,58.38,72100.0
2016-01-29,191.01,194.4,191.01,192.69,58.61,494800.0
2016-02-01,192.0,202.32,192.0,202.22,61.51,647000.0
2016-02-02,203.0,209.0,203.0,204.32,62.15,830900.0
2016-02-03,203.25,203.99,199.65,203.07,61.77,672800.0
2016-02-04,204.3,205.99,203.26,203.79,61.99,321600.0
2016-02-05,203.79,203.79,203.79,203.79,61.99,
2016-02-08,205.9,209.75,205.89,208.65,63.47,723400.0
2016-02-09,210.25,210.5,205.7,206.22,62.73,818500.0
2016-02-10,206.3,206.3,200.99,201.42,61.27,236700.0
2016-02-11,203.98,203.98,200.1,201.25,61.21,69400.0
2016-02-12,202.0,202.0,193.99,194.15,59.05,258000.0
2016-02-15,197.0,200.0,193.98,196.12,59.65,154100.0
2016-02-16,197.47,199.45,192.0,193.63,58.9,184400.0
2016-02-17,193.45,194.0,190.5,191.41,58.22,82400.0
2016-02-18,193.9,194.88,191.2,192.7,58.61,379200.0
2016-02-19,192.11,195.0,191.0,191.84,58.35,158400.0
2016-02-22,193.75,194.88,191.0,193.73,58.93,102000.0
2016-02-23,195.0,196.98,193.99,194.26,59.09,279200.0
2016-02-24,192.5,195.0,192.13,194.07,59.03,123500.0
2016-02-25,195.49,195.49,193.1,194.94,59.3,151300.0
2016-02-26,195.0,198.5,194.0,197.43,60.05,912400.0
2016-02-29,195.02,197.0,195.02,195.88,59.58,91200.0
2016-03-01,197.99,197.99,195.25,195.49,59.46,157900.0
2016-03-02,197.5,198.0,196.0,197.14,59.96,434300.0
2016-03-03,196.5,203.0,196.5,200.9,61.11,725500.0
2016-03-04,200.66,202.0,200.0,200.71,61.05,309900.0
2016-03-07,201.5,206.99,201.5,205.67,62.56,246500.0
2016-03-08,207.0,209.99,205.0,205.76,62.59,546400.0
2016-03-09,208.0,209.45,206.0,208.0,63.27,161400.0
2016-03-10,208.0,209.35,206.7,208.0,63.27,136800.0
2016-03-11,208.0,208.47,206.0,206.76,62.89,93600.0
2016-03-14,207.0,208.98,205.1,206.67,62.86,75400.0
2016-03-15,208.7,211.97,206.0,206.74,62.88,96700.0
2016-03-16,208.4,209.45,206.5,208.61,63.45,121300.0
2016-03-17,208.5,208.5,206.0,207.38,63.08,146500.0
2016-03-18,205.15,207.5,201.0,206.63,64.09,157100.0
2016-03-21,206.0,207.5,205.27,206.65,64.09,99900.0
2016-03-22,207.99,215.0,205.13,210.07,65.15,214600.0
2016-03-23,210.07,210.07,210.07,210.07,65.15,
2016-03-24,211.75,211.75,207.76,208.08,64.54,224000.0
2016-03-25,208.0,209.49,207.05,208.06,64.53,74400.0
2016-03-28,207.01,208.0,206.75,207.0,64.2,150200.0
2016-03-29,206.7,207.0,204.75,204.98,63.58,87500.0
2016-03-30,205.0,207.0,202.75,202.93,62.94,203200.0
2016-03-31,201.0,206.99,201.0,206.03,63.9,1357700.0
2016-04-01,207.0,208.99,205.61,207.19,64.26,81800.0
2016-04-04,206.22,208.85,206.22,206.79,64.14,2096900.0
2016-04-05,208.0,208.0,205.0,206.3,63.98,118000.0
2016-04-06,206.0,206.3,205.1,205.85,63.85,64000.0
2016-04-07,205.25,205.26,203.5,204.52,63.43,415400.0
2016-04-08,205.0,205.9,204.0,205.21,63.65,169200.0
2016-04-11,204.0,205.21,201.24,202.12,62.69,414700.0
2016-04-12,203.88,203.95,202.02,203.32,63.06,25400.0
2016-04-13,202.0,204.0,202.0,203.84,63.22,33300.0
2016-04-14,202.81,205.0,202.81,204.04,63.28,68300.0
2016-04-15,204.8,205.0,202.5,203.17,63.01,157500.0
2016-04-18,203.99,204.5,202.7,202.88,62.92,95000.0
2016-04-19,203.0,203.5,198.5,202.06,62.67,309200.0
2016-04-20,202.07,203.0,201.0,201.4,62.47,79900.0
2016-04-21,202.99,202.99,198.0,198.71,61.63,442300.0
2016-04-22,200.0,201.0,198.05,200.17,62.08,54300.0
2016-04-25,200.0,200.01,198.1,199.06,61.74,269000.0
2016-04-26,199.05,201.9,198.99,199.52,61.88,530600.0
2016-04-27,198.13,201.64,198.13,200.19,62.09,48400.0
2016-04-28,200.0,205.45,200.0,201.75,62.57,213200.0
2016-04-29,201.14,211.83,201.14,211.53,65.61,511900.0
2016-05-02,212.0,215.5,206.01,208.44,64.65,448300.0
2016-05-03,208.0,214.5,206.5,213.59,66.25,196400.0
2016-05-04,215.9,221.0,213.56,216.56,67.17,847500.0
2016-05-05,213.0,224.5,213.0,223.19,69.22,364600.0
2016-05-06,222.0,232.0,222.0,228.26,70.8,568900.0
2016-05-09,229.95,234.3,229.95,232.17,72.01,769000.0
2016-05-10,231.99,232.99,229.01,231.31,71.74,318700.0
2016-05-11,232.5,235.25,230.0,232.99,72.26,714600.0
2016-05-12,234.7,234.7,228.1,229.44,71.16,435700.0
2016-05-13,231.5,231.5,227.1,229.21,71.09,166400.0
2016-05-16,225.0,228.0,223.8,227.55,71.83,73900.0
2016-05-17,226.0,232.15,226.0,228.05,71.99,291100.0
2016-05-18,227.31,233.0,227.31,231.81,73.17,143700.0
2016-05-19,230.0,243.4,230.0,243.32,76.81,785000.0
2016-05-20,244.98,244.98,237.0,240.0,75.76,465700.0
2016-05-23,237.0,237.0,228.0,228.09,72.0,971600.0
2016-05-24,228.78,231.98,223.5,224.15,70.76,282300.0
2016-05-25,224.0,227.1,220.0,220.32,69.55,278100.0
2016-05-26,221.49,222.0,218.0,218.33,68.92,210300.0
2016-05-27,219.5,220.95,219.0,219.79,69.38,194400.0
2016-05-30,219.0,219.0,211.0,212.24,67.0,196400.0
2016-05-31,213.0,213.96,204.0,205.63,64.91,381000.0
2016-06-01,207.5,214.6,207.5,213.63,67.44,192500.0
2016-06-02,213.05,219.0,210.0,216.79,68.43,384000.0
2016-06-03,217.55,222.0,215.5,216.37,68.3,659600.0
2016-06-06,217.75,219.0,213.0,218.56,68.99,152600.0
2016-06-07,219.9,220.0,217.0,218.8,69.07,103200.0
2016-06-08,216.51,218.0,215.0,215.56,68.04,248800.0
2016-06-09,216.0,217.0,215.5,216.11,68.22,52600.0
2016-06-10,216.5,216.5,211.8,213.2,67.3,113500.0
2016-06-13,213.2,220.0,207.0,216.96,68.49,1376900.0
2016-06-14,217.0,223.49,217.0,221.65,69.97,1772200.0
2016-06-15,232.73,232.73,226.0,232.24,73.31,2616200.0
2016-06-16,232.9,243.85,229.51,243.72,76.93,3555600.0
2016-06-17,244.9,252.25,240.0,244.82,77.28,4232800.0
2016-06-20,245.0,247.0,232.58,232.86,73.51,1326900.0
2016-06-21,234.46,234.99,228.01,228.5,72.13,613100.0
2016-06-22,228.4,231.8,221.5,223.37,70.51,514500.0
2016-06-23,224.0,231.44,224.0,229.67,72.5,454300.0
2016-06-24,225.99,226.8,218.19,220.6,69.64,670200.0
2016-06-27,221.99,222.5,213.5,214.41,67.68,282600.0
2016-06-28,215.5,219.0,214.0,215.13,67.91,244200.0
2016-06-29,217.5,222.9,217.05,220.66,69.65,374600.0
2016-06-30,222.89,224.49,218.0,220.02,69.45,249600.0
2016-07-01,220.02,220.02,220.02,220.02,69.45,
2016-07-04,221.0,223.49,220.1,222.74,70.31,74700.0
2016-07-05,222.74,222.74,222.74,222.74,70.31,
2016-07-06,222.74,222.74,222.74,222.74,70.31,
2016-07-07,222.74,222.74,222.74,222.74,70.31,
2016-07-08,222.74,222.74,222.74,222.74,70.31,
2016-07-11,221.0,224.99,220.02,221.87,70.04,882000.0
2016-07-12,223.0,228.0,223.0,226.73,71.57,1762200.0
2016-07-13,227.5,231.0,226.5,228.77,72.21,530200.0
2016-07-14,229.4,231.1,228.0,230.28,72.69,393000.0
2016-07-15,230.28,230.8,224.0,225.19,71.08,345800.0
2016-07-18,226.05,227.0,224.0,225.0,71.02,241500.0
2016-07-19,225.95,227.15,223.61,224.6,70.9,234400.0
2016-07-20,224.5,224.8,220.84,222.31,70.17,321500.0
2016-07-21,223.5,223.99,221.75,222.26,70.16,217600.0
2016-07-22,223.0,223.0,221.01,221.98,70.07,93800.0
2016-07-25,221.1,224.5,220.8,222.5,70.23,80900.0
2016-07-26,221.0,221.98,215.5,217.37,68.62,510700.0
2016-07-27,218.4,224.45,217.9,218.27,68.9,937500.0
2016-07-28,219.78,223.51,219.0,220.62,69.64,513600.0
2016-07-29,220.0,222.0,218.55,221.01,69.76,141700.0
2016-08-01,221.01,221.01,221.01,221.01,69.76,
2016-08-02,224.5,226.9,223.98,224.83,70.97,451700.0
2016-08-03,224.51,225.2,222.9,224.22,70.78,248900.0
2016-08-04,224.98,224.98,222.5,222.9,70.36,162400.0
2016-08-05,223.5,224.25,221.15,221.81,70.02,228400.0
2016-08-08,223.38,223.38,215.0,216.03,68.19,868700.0
2016-08-09,216.0,217.0,212.0,212.48,67.07,3587000.0
2016-08-10,213.25,215.45,212.0,213.0,67.24,3100500.0
2016-08-11,213.5,215.39,211.7,212.84,67.19,3383500.0
2016-08-12,212.99,217.0,212.99,215.04,67.88,2591100.0
2016-08-15,216.0,216.5,213.12,213.59,67.42,1168600.0
2016-08-16,214.44,215.0,212.91,213.56,67.41,1052200.0
2016-08-17,213.02,213.75,206.0,208.83,65.92,5562200.0
2016-08-18,209.98,210.75,206.1,207.0,65.34,1941600.0
2016-08-19,207.0,209.4,205.76,208.46,65.8,3113100.0
2016-08-22,209.0,209.0,209.0,209.0,65.97,557400.0
2016-08-23,209.5,215.65,209.0,213.1,67.27,1182000.0
2016-08-24,212.95,214.99,212.95,213.42,67.37,320100.0
2016-08-25,213.5,215.85,213.1,214.35,67.66,662500.0
2016-08-26,214.01,215.45,213.1,213.69,67.45,242700.0
2016-08-29,214.0,215.99,212.7,213.35,67.35,435100.0
2016-08-30,214.0,214.45,211.0,211.23,66.68,594900.0
2016-08-31,211.11,211.99,208.5,209.72,66.2,653300.0
2016-09-01,209.1,211.3,208.8,209.14,66.02,399000.0
2016-09-02,209.47,210.4,208.6,209.57,66.15,179000.0
