Date,Open ,High ,Low ,Close ,Adj Close ,Volume 
2015-08-24,54.5,54.5,52.38,52.45,36.05,767000.0
2015-08-25,52.5,53.99,51.9,53.73,36.93,476000.0
2015-08-26,53.9,54.0,52.02,52.85,36.33,434500.0
2015-08-27,52.96,53.65,52.8,53.08,36.49,844500.0
2015-08-28,53.48,54.29,53.03,53.78,36.97,606500.0
2015-08-31,53.96,53.96,52.7,52.98,36.42,1110500.0
2015-09-01,53.0,53.19,52.81,53.0,36.43,245500.0
2015-09-02,52.51,53.0,52.51,52.72,36.24,422500.0
2015-09-03,53.2,54.35,52.8,53.82,37.0,894500.0
2015-09-04,53.89,53.89,53.0,53.42,36.72,389500.0
2015-09-07,53.25,53.34,52.6,52.73,36.25,546500.0
2015-09-08,53.0,53.27,52.26,52.87,36.34,294500.0
2015-09-09,53.89,54.07,52.53,53.54,36.8,1160000.0
2015-09-10,54.1,54.1,52.92,53.19,36.56,143500.0
2015-09-11,53.25,53.6,53.0,53.05,36.47,88000.0
2015-09-14,53.0,53.0,52.36,52.41,36.03,104500.0
2015-09-15,52.36,54.16,52.0,53.57,36.82,1308000.0
2015-09-16,53.82,54.0,53.5,53.82,37.0,186500.0
2015-09-17,54.0,54.25,53.0,53.34,36.67,225000.0
2015-09-18,53.3,53.4,51.5,51.95,35.71,888500.0
2015-09-21,51.61,52.5,51.5,51.86,35.65,346000.0
2015-09-22,52.0,52.3,51.81,51.97,35.72,106000.0
2015-09-23,52.0,52.2,51.9,52.12,35.83,81000.0
2015-09-24,52.12,52.12,52.12,52.12,35.83,
2015-09-25,52.12,52.12,52.12,52.12,35.83,
2015-09-28,52.1,52.5,51.6,51.69,35.53,33500.0
2015-09-29,51.2,51.85,50.5,51.59,35.46,93000.0
2015-09-30,51.2,51.99,50.9,51.15,35.16,604500.0
2015-10-01,51.02,51.74,51.0,51.58,35.46,449500.0
2015-10-02,51.6,52.3,51.6,52.09,35.81,295500.0
2015-10-05,52.01,52.4,51.67,51.83,35.63,128500.0
2015-10-06,52.0,52.6,52.0,52.43,36.04,155500.0
2015-10-07,52.45,52.5,51.5,52.0,35.74,221500.0
2015-10-08,52.0,52.24,51.75,52.04,35.77,101500.0
2015-10-09,52.26,52.5,51.9,52.03,35.76,609500.0
2015-10-12,52.45,53.22,51.86,52.83,36.31,1060000.0
2015-10-13,52.75,54.2,52.75,54.0,37.12,929000.0
2015-10-14,54.01,56.7,53.91,56.46,38.81,1461000.0
2015-10-15,56.46,57.99,55.91,56.11,38.57,892500.0
2015-10-16,56.0,56.2,55.0,55.12,37.89,860500.0
2015-10-19,55.25,55.34,54.3,54.76,37.64,303500.0
2015-10-20,54.31,55.37,54.31,55.1,37.87,182000.0
2015-10-21,55.55,56.0,55.2,55.81,38.36,253000.0
2015-10-22,55.51,56.19,55.1,55.44,38.11,217000.0
2015-10-23,55.44,55.44,55.44,55.44,38.11,
2015-10-26,55.01,55.85,55.01,55.36,38.05,213000.0
2015-10-27,55.3,55.7,55.05,55.5,38.15,75000.0
2015-10-28,55.52,57.2,55.52,56.25,38.67,545500.0
2015-10-29,56.3,56.75,56.1,56.22,38.64,120000.0
2015-10-30,56.26,56.48,55.66,55.78,38.34,62000.0
2015-11-02,55.31,56.84,55.31,56.13,38.58,37000.0
2015-11-03,55.9,56.48,55.8,56.3,38.7,56000.0
2015-11-04,56.3,56.55,56.01,56.06,38.53,184000.0
2015-11-05,56.02,56.19,55.7,55.73,38.31,155000.0
2015-11-06,55.73,55.9,55.5,55.53,38.17,157000.0
2015-11-09,55.53,55.53,55.53,55.53,38.17,
2015-11-10,55.21,55.33,55.06,55.18,37.93,204500.0
2015-11-11,55.16,55.65,55.0,55.48,38.14,93000.0
2015-11-12,55.68,56.58,55.68,56.42,38.78,490000.0
2015-11-13,56.1,56.4,55.92,56.07,38.54,279500.0
2015-11-16,56.0,56.4,55.88,56.33,38.72,154000.0
2015-11-17,55.77,56.79,55.77,56.32,38.71,135000.0
2015-11-18,56.25,56.39,56.06,56.12,38.58,166500.0
2015-11-19,56.2,56.28,56.0,56.16,38.6,159000.0
2015-11-20,56.19,56.75,56.01,56.68,38.96,169000.0
2015-11-23,56.55,57.35,56.3,56.97,39.16,222500.0
2015-11-24,57.0,57.1,56.21,56.45,38.8,141000.0
2015-11-25,56.0,56.15,55.71,56.03,38.51,231000.0
2015-11-26,56.25,56.72,55.91,56.05,38.53,216000.0
2015-11-27,56.06,56.06,55.6,55.88,38.41,207500.0
2015-11-30,55.9,55.9,53.09,53.68,36.9,848500.0
2015-12-01,53.9,54.19,51.0,51.97,35.72,597500.0
2015-12-02,52.15,54.39,52.15,54.26,37.3,192500.0
2015-12-03,54.04,54.46,54.0,54.1,37.19,143000.0
2015-12-04,54.25,54.5,54.1,54.31,37.33,28500.0
2015-12-07,54.02,54.55,53.5,53.82,37.0,103500.0
2015-12-08,53.94,54.57,53.77,54.39,37.39,99000.0
2015-12-09,54.78,54.88,54.5,54.58,37.52,111000.0
2015-12-10,54.78,56.2,54.61,55.69,38.28,228500.0
2015-12-11,55.6,55.6,54.88,54.99,37.8,122000.0
2015-12-14,55.0,55.1,54.3,54.65,37.57,114500.0
2015-12-15,55.02,55.35,53.5,53.96,37.09,221500.0
2015-12-16,54.5,54.7,54.0,54.15,37.22,55000.0
2015-12-17,54.7,55.45,54.25,55.32,38.03,270500.0
2015-12-18,55.0,55.0,53.02,53.28,36.62,813500.0
2015-12-21,53.26,53.94,53.26,53.71,36.92,439500.0
2015-12-22,53.95,54.0,53.5,53.54,36.8,228000.0
2015-12-23,53.85,53.85,53.0,53.05,36.47,214000.0
2015-12-24,53.05,53.05,53.05,53.05,36.47,
2015-12-25,53.05,53.05,53.05,53.05,36.47,
2015-12-28,53.55,53.89,53.2,53.68,36.9,154000.0
2015-12-29,53.94,53.95,53.4,53.52,36.79,117500.0
2015-12-30,53.8,53.89,53.5,53.72,36.93,51500.0
2015-12-31,53.5,54.19,53.3,54.04,37.15,99000.0
2016-01-01,54.0,54.7,54.0,54.33,37.35,321500.0
2016-01-04,54.49,54.7,53.62,54.02,37.13,179000.0
2016-01-05,54.05,54.05,53.05,53.47,36.75,297000.0
2016-01-06,53.3,53.75,53.3,53.34,36.67,162500.0
2016-01-07,53.05,53.6,53.05,53.32,36.65,63000.0
2016-01-08,53.45,53.45,53.05,53.16,36.54,60000.0
2016-01-11,53.6,54.0,53.12,53.92,37.06,312000.0
2016-01-12,54.21,54.3,53.35,54.05,37.15,266500.0
2016-01-13,54.1,54.65,53.5,53.73,36.93,461500.0
2016-01-14,53.05,54.0,53.05,53.72,36.93,492500.0
2016-01-15,53.69,54.0,53.05,53.27,36.62,267500.0
2016-01-18,52.8,53.5,52.0,53.15,36.53,258000.0
2016-01-19,53.06,53.49,53.06,53.36,36.68,501500.0
2016-01-20,53.2,53.39,52.59,52.98,36.42,93000.0
2016-01-21,52.52,53.05,52.5,52.97,36.41,134500.0
2016-01-22,52.97,53.45,52.75,52.92,36.38,154000.0
2016-01-25,53.1,53.5,52.75,52.96,36.4,195000.0
2016-01-26,52.71,53.0,52.46,52.73,36.25,140500.0
2016-01-27,52.9,53.0,52.25,52.49,36.08,260500.0
2016-01-28,52.65,52.65,52.15,52.3,35.95,67500.0
2016-01-29,52.45,52.75,52.0,52.33,35.97,1106500.0
2016-02-01,52.22,54.94,52.22,54.94,37.76,880500.0
2016-02-02,55.52,57.68,55.52,56.56,38.88,3671500.0
2016-02-03,56.78,57.98,55.3,56.4,38.77,1953500.0
2016-02-04,56.7,57.15,56.06,56.26,38.67,1957500.0
2016-02-05,56.26,56.26,56.26,56.26,38.67,
2016-02-08,56.15,57.35,56.0,56.25,38.67,519000.0
2016-02-09,56.19,56.19,53.44,53.47,36.75,9498500.0
2016-02-10,53.3,54.9,53.16,54.07,37.17,4138500.0
2016-02-11,54.0,55.7,54.0,54.83,37.69,2397000.0
2016-02-12,55.3,55.75,53.3,53.56,36.82,4758000.0
2016-02-15,54.09,54.5,53.7,53.73,36.93,666000.0
2016-02-16,54.39,55.1,54.1,54.26,37.3,5320000.0
2016-02-17,54.39,54.39,53.7,54.07,37.17,546000.0
2016-02-18,54.16,55.25,54.1,54.78,37.65,1778500.0
2016-02-19,54.55,57.51,54.11,57.51,39.53,4615000.0
2016-02-22,59.79,59.8,58.5,58.63,40.3,5760000.0
2016-02-23,59.02,59.19,57.77,58.42,40.16,2235000.0
2016-02-24,58.1,58.74,58.1,58.32,40.09,1295000.0
2016-02-25,58.5,58.5,57.21,57.43,39.48,1250500.0
2016-02-26,57.7,57.75,56.91,57.12,39.26,1860500.0
2016-02-29,57.11,57.7,57.0,57.09,39.24,907500.0
2016-03-01,57.35,57.7,57.0,57.49,39.52,499000.0
2016-03-02,57.64,59.95,57.45,59.56,40.94,3823000.0
2016-03-03,59.51,60.7,59.39,60.1,41.31,2615500.0
2016-03-04,60.1,60.49,59.4,59.66,41.01,1187500.0
2016-03-07,60.0,60.5,59.76,60.21,41.39,974000.0
2016-03-08,61.0,61.5,60.31,61.31,42.14,2157000.0
2016-03-09,61.35,61.44,60.65,60.84,41.82,1032500.0
2016-03-10,60.99,62.1,60.95,61.01,41.94,1837500.0
2016-03-11,61.13,61.23,60.4,60.69,41.72,662000.0
2016-03-14,60.99,61.48,60.8,60.98,41.92,524000.0
2016-03-15,61.14,61.15,60.55,60.99,41.92,637000.0
2016-03-16,61.49,61.49,60.8,61.0,41.93,538500.0
2016-03-17,61.05,61.32,60.9,60.98,41.92,1101500.0
2016-03-18,61.0,61.49,60.75,61.04,41.96,2063500.0
2016-03-21,60.9,60.98,60.3,60.53,41.61,1669500.0
2016-03-22,53.5,53.75,52.75,53.04,41.62,1103500.0
2016-03-23,53.04,53.04,53.04,53.04,41.62,
2016-03-24,53.2,53.2,52.25,52.34,41.07,286500.0
2016-03-25,52.0,52.0,51.05,51.17,40.15,714000.0
2016-03-28,50.81,52.0,50.5,51.61,40.49,372500.0
2016-03-29,51.31,52.0,51.3,51.38,40.31,156500.0
2016-03-30,51.3,51.6,51.2,51.38,40.31,147000.0
2016-03-31,51.51,51.99,51.4,51.66,40.53,562500.0
2016-04-01,51.65,52.3,51.63,51.93,40.74,747500.0
2016-04-04,52.15,53.75,51.72,53.26,41.79,1249000.0
2016-04-05,53.3,54.0,53.05,53.5,41.98,465500.0
2016-04-06,53.69,53.89,53.48,53.52,41.99,328500.0
2016-04-07,53.48,53.65,53.3,53.47,41.95,299000.0
2016-04-08,53.25,53.61,52.95,53.07,41.64,1422000.0
2016-04-11,52.95,53.5,52.2,52.27,41.01,648500.0
2016-04-12,52.4,53.25,52.0,53.01,41.59,309000.0
2016-04-13,52.55,53.49,52.0,52.23,40.98,507500.0
2016-04-14,52.2,52.7,51.67,52.28,41.02,7434000.0
2016-04-15,52.45,53.5,52.2,53.28,41.8,1231500.0
2016-04-18,52.76,55.4,52.76,54.92,43.09,2740000.0
2016-04-19,55.0,55.0,54.11,54.16,42.49,187000.0
2016-04-20,54.0,54.4,53.81,54.1,42.45,129500.0
2016-04-21,54.0,54.5,53.5,53.61,42.06,248000.0
2016-04-22,53.31,54.49,53.31,53.99,42.36,138500.0
2016-04-25,54.2,54.2,53.35,53.65,42.09,98500.0
2016-04-26,53.99,54.25,53.5,54.02,42.38,318500.0
2016-04-27,54.3,54.5,53.81,54.38,42.67,470000.0
2016-04-28,54.75,55.65,54.5,55.03,43.18,2808500.0
2016-04-29,55.1,56.35,54.8,55.52,43.56,1434000.0
2016-05-02,55.5,55.74,54.75,54.99,43.15,307500.0
2016-05-03,54.99,55.51,54.52,55.0,43.15,2302500.0
2016-05-04,55.19,55.81,55.01,55.3,43.39,1949500.0
2016-05-05,55.45,55.6,54.85,55.5,43.55,1097000.0
2016-05-06,55.59,57.57,55.4,55.82,43.8,371000.0
2016-05-09,56.0,56.25,55.58,55.86,43.83,1744000.0
2016-05-10,55.8,56.1,55.2,55.99,43.93,1412500.0
2016-05-11,55.55,56.15,55.55,56.15,44.06,805000.0
2016-05-12,55.55,55.55,55.3,55.49,43.54,281000.0
2016-05-13,55.51,55.51,55.21,55.41,43.47,101500.0
2016-05-16,55.5,55.5,54.41,54.57,42.82,615500.0
2016-05-17,55.0,55.01,53.9,54.0,42.37,983000.0
2016-05-18,54.25,54.25,53.75,53.92,42.31,339500.0
2016-05-19,53.9,54.6,53.5,54.18,42.51,3853500.0
2016-05-20,54.35,54.5,54.0,54.12,42.46,567500.0
2016-05-23,53.61,54.0,53.35,53.71,42.14,516500.0
2016-05-24,53.62,54.5,53.5,53.87,42.27,447500.0
2016-05-25,53.8,53.95,53.5,53.61,42.06,1246500.0
2016-05-26,53.93,54.99,53.93,54.12,42.46,362000.0
2016-05-27,54.25,54.49,53.9,54.15,42.49,1410000.0
2016-05-30,54.0,54.35,53.5,53.64,42.09,567500.0
2016-05-31,53.45,54.7,53.01,53.94,42.32,482500.0
2016-06-01,54.14,54.25,53.62,53.99,42.36,281000.0
2016-06-02,53.68,54.25,53.65,54.1,42.45,185500.0
2016-06-03,54.25,54.25,53.75,53.98,42.35,342000.0
2016-06-06,54.1,54.1,53.5,53.56,42.02,262500.0
2016-06-07,53.5,54.0,53.3,53.36,41.87,259000.0
2016-06-08,53.5,53.74,53.1,53.28,41.8,189000.0
2016-06-09,53.3,53.3,52.9,53.0,41.58,153000.0
2016-06-10,52.98,53.0,52.11,52.24,40.99,176000.0
2016-06-13,51.85,52.48,51.85,52.14,40.91,275500.0
2016-06-14,52.1,53.99,52.0,53.53,42.0,307500.0
2016-06-15,55.5,55.65,53.9,55.36,43.44,1412500.0
2016-06-16,55.36,57.7,55.0,56.79,44.56,2593500.0
2016-06-17,56.71,58.5,56.71,58.1,45.59,3315500.0
2016-06-20,57.8,58.99,57.41,57.68,45.26,588500.0
2016-06-21,57.67,58.1,57.11,58.0,45.51,1639500.0
2016-06-22,58.25,58.5,57.8,58.0,45.51,2589000.0
2016-06-23,58.1,58.5,58.0,58.3,45.74,286500.0
2016-06-24,57.75,58.0,56.25,57.78,45.33,663000.0
2016-06-27,57.61,58.0,57.5,57.74,45.3,311000.0
2016-06-28,57.7,58.1,57.7,57.92,45.44,927500.0
2016-06-29,58.4,58.8,58.1,58.18,45.65,4198500.0
2016-06-30,58.2,58.2,57.7,57.81,45.36,859500.0
2016-07-01,57.81,57.81,57.81,57.81,45.36,
2016-07-04,57.97,58.1,57.75,57.85,45.39,89000.0
2016-07-05,57.85,57.85,57.85,57.85,45.39,
2016-07-06,57.85,57.85,57.85,57.85,45.39,
2016-07-07,57.85,57.85,57.85,57.85,45.39,
2016-07-08,57.85,57.85,57.85,57.85,45.39,
2016-07-11,57.85,59.35,57.85,58.78,46.12,668000.0
2016-07-12,59.0,59.4,58.65,58.95,46.25,501000.0
2016-07-13,59.2,59.5,58.75,58.98,46.28,617000.0
2016-07-14,59.0,59.55,58.81,59.37,46.58,3169500.0
2016-07-15,59.5,61.0,59.05,59.27,46.5,4118000.0
2016-07-18,59.55,60.75,59.3,60.68,47.61,2464500.0
2016-07-19,60.9,61.55,60.81,60.88,47.77,1642500.0
2016-07-20,61.0,62.5,60.8,62.04,48.68,2467000.0
2016-07-21,62.26,63.6,62.25,62.61,49.12,2282000.0
2016-07-22,62.5,63.45,62.25,62.53,49.06,1357500.0
2016-07-25,62.9,62.9,62.05,62.1,48.72,724000.0
2016-07-26,62.06,62.49,62.0,62.26,48.85,140000.0
2016-07-27,62.02,62.75,62.02,62.24,48.83,462000.0
2016-07-28,62.25,64.45,62.25,63.76,50.03,3206000.0
2016-07-29,63.75,64.11,63.17,63.9,50.14,1116000.0
2016-08-01,63.9,63.9,63.9,63.9,50.14,
2016-08-02,68.2,68.5,66.05,66.62,52.27,3122000.0
2016-08-03,66.5,67.6,65.2,65.58,51.45,1619500.0
2016-08-04,65.7,66.69,65.52,65.92,51.72,1020000.0
2016-08-05,66.0,66.15,65.25,65.87,51.68,194000.0
2016-08-08,66.0,66.55,66.0,66.19,51.93,820500.0
2016-08-09,66.75,67.93,65.72,67.24,52.76,4147500.0
2016-08-10,67.99,68.25,67.0,67.08,52.63,2174500.0
2016-08-11,67.25,67.68,66.25,66.51,52.18,1597500.0
2016-08-12,66.8,66.8,66.25,66.43,52.12,224000.0
2016-08-15,66.65,66.65,65.58,65.92,51.72,400500.0
2016-08-16,66.3,66.3,65.5,65.66,51.52,351500.0
2016-08-17,65.99,67.29,65.61,66.45,52.14,3966500.0
2016-08-18,66.89,67.2,66.4,66.7,52.33,2068000.0
2016-08-19,66.7,66.7,66.0,66.19,51.93,609000.0
2016-08-22,65.25,65.25,65.25,65.25,51.2,704500.0
2016-08-23,65.3,65.85,64.76,65.62,51.49,1028500.0
2016-08-24,65.5,65.9,65.25,65.73,51.57,240500.0
2016-08-25,65.77,66.66,65.77,66.4,52.1,1346000.0
2016-08-26,66.2,69.72,65.51,69.58,54.59,13322000.0
2016-08-29,69.8,73.05,69.8,73.0,57.28,6563500.0
